Model,Dataset,Scene,file_name,Metric,Standard Value,Masked1 Value,Masked2 Value,Masked3 Value,Masked4 Value,Difference1,Difference2,Difference3,Difference4
2dgs,TnT,Courthouse,2dgs_Courthouse_000321.png,SSIM,0.6463047862052917,0.6227688789367676,0.4570493698120117,0.24242913722991943,0.16137206554412842,0.02353590726852417,0.18925541639328003,0.4038756489753723,0.48493272066116333
2dgs,TnT,Courthouse,2dgs_Courthouse_000329.png,SSIM,0.7267129421234131,0.7430965900421143,0.6409185528755188,0.5003445744514465,0.4576514661312103,-0.016383647918701172,0.08579438924789429,0.22636836767196655,0.26906147599220276
2dgs,TnT,Courthouse,2dgs_Courthouse_000337.png,SSIM,0.6696295142173767,0.7131061553955078,0.5913262963294983,0.4748241901397705,0.3662463426589966,-0.043476641178131104,0.07830321788787842,0.1948053240776062,0.3033831715583801
2dgs,TnT,Courthouse,2dgs_Courthouse_000345.png,SSIM,0.8670511841773987,0.8653786778450012,0.806530773639679,0.7615866661071777,0.7304089665412903,0.001672506332397461,0.06052041053771973,0.10546451807022095,0.1366422176361084
2dgs,TnT,Courthouse,2dgs_Courthouse_000353.png,SSIM,0.6624285578727722,0.6986091136932373,0.567660927772522,0.3973279893398285,0.3307437598705292,-0.03618055582046509,0.09476763010025024,0.2651005685329437,0.33168479800224304
2dgs,TnT,Courthouse,2dgs_Courthouse_000361.png,SSIM,0.5556434988975525,0.639228880405426,0.4858010709285736,0.32983776926994324,0.2478555142879486,-0.08358538150787354,0.06984242796897888,0.22580572962760925,0.3077879846096039
2dgs,TnT,Courthouse,2dgs_Courthouse_000369.png,SSIM,0.6320056915283203,0.6747021079063416,0.5428802371025085,0.3962882459163666,0.328943133354187,-0.04269641637802124,0.08912545442581177,0.23571744561195374,0.3030625581741333
2dgs,TnT,Courthouse,2dgs_Courthouse_000377.png,SSIM,0.5484628081321716,0.624597430229187,0.49244531989097595,0.3524717688560486,0.2636330723762512,-0.07613462209701538,0.05601748824119568,0.19599103927612305,0.2848297357559204
2dgs,TnT,Courthouse,2dgs_Courthouse_000385.png,SSIM,0.5714027285575867,0.5926107168197632,0.46802669763565063,0.3081951141357422,0.22634103894233704,-0.021207988262176514,0.10337603092193604,0.2632076144218445,0.34506168961524963
2dgs,TnT,Courthouse,2dgs_Courthouse_000393.png,SSIM,0.6113712191581726,0.6156660914421082,0.48695316910743713,0.3094824552536011,0.20458632707595825,-0.004294872283935547,0.12441805005073547,0.30188876390457153,0.40678489208221436
2dgs,TnT,Courthouse,2dgs_Courthouse_000401.png,SSIM,0.4343551695346832,0.5116857290267944,0.3921991288661957,0.22577813267707825,0.15369091928005219,-0.0773305594921112,0.04215604066848755,0.20857703685760498,0.28066425025463104
2dgs,TnT,Courthouse,2dgs_Courthouse_000409.png,SSIM,0.5738011598587036,0.6381841897964478,0.512291431427002,0.37527433037757874,0.33908864855766296,-0.06438302993774414,0.06150972843170166,0.19852682948112488,0.23471251130104065
2dgs,TnT,Courthouse,2dgs_Courthouse_000417.png,SSIM,0.4955604672431946,0.5640625953674316,0.43816202878952026,0.27086883783340454,0.19990713894367218,-0.06850212812423706,0.057398438453674316,0.22469162940979004,0.2956533282995224
2dgs,TnT,Courthouse,2dgs_Courthouse_000425.png,SSIM,0.7668377757072449,0.7934399247169495,0.7117061614990234,0.5444822907447815,0.5467479825019836,-0.02660214900970459,0.055131614208221436,0.22235548496246338,0.22008979320526123
2dgs,TnT,Courthouse,2dgs_Courthouse_000433.png,SSIM,0.7942763566970825,0.8028022050857544,0.7252812385559082,0.6032510995864868,0.5501610636711121,-0.008525848388671875,0.06899511814117432,0.1910252571105957,0.24411529302597046
2dgs,TnT,Courthouse,2dgs_Courthouse_000441.png,SSIM,0.6693417429924011,0.7419217228889465,0.6662331819534302,0.47387874126434326,0.43576714396476746,-0.07257997989654541,0.0031085610389709473,0.19546300172805786,0.23357459902763367
2dgs,TnT,Courthouse,2dgs_Courthouse_000449.png,SSIM,0.786690890789032,0.8199142813682556,0.7277798056602478,0.5928981900215149,0.5699222087860107,-0.03322339057922363,0.05891108512878418,0.1937927007675171,0.21676868200302124
2dgs,TnT,Courthouse,2dgs_Courthouse_000457.png,SSIM,0.8146654963493347,0.8421605825424194,0.791049599647522,0.6721621155738831,0.6768578290939331,-0.027495086193084717,0.023615896701812744,0.14250338077545166,0.1378076672554016
2dgs,TnT,Courthouse,2dgs_Courthouse_000465.png,SSIM,0.8516013026237488,0.8578073382377625,0.781056821346283,0.7093856930732727,0.6455739140510559,-0.006206035614013672,0.07054448127746582,0.14221560955047607,0.20602738857269287
2dgs,TnT,Courthouse,2dgs_Courthouse_000473.png,SSIM,0.7917543649673462,0.8098358511924744,0.7280265688896179,0.6265965104103088,0.5929743051528931,-0.018081486225128174,0.06372779607772827,0.16515785455703735,0.19878005981445312
2dgs,TnT,Courthouse,2dgs_Courthouse_000481.png,SSIM,0.7806872129440308,0.7955122590065002,0.7100580930709839,0.584058403968811,0.5135128498077393,-0.014825046062469482,0.07062911987304688,0.19662880897521973,0.2671743631362915
2dgs,TnT,Courthouse,2dgs_Courthouse_000489.png,SSIM,0.9106733202934265,0.854746401309967,0.8114104270935059,0.7904781103134155,0.7970598340034485,0.05592691898345947,0.09926289319992065,0.12019520998001099,0.11361348628997803
2dgs,TnT,Courthouse,2dgs_Courthouse_000497.png,SSIM,0.8957314491271973,0.9015189409255981,0.8740640878677368,0.8326147198677063,0.8040330410003662,-0.005787491798400879,0.02166736125946045,0.06311672925949097,0.09169840812683105
2dgs,TnT,Courthouse,2dgs_Courthouse_000505.png,SSIM,0.8875666856765747,0.8829386234283447,0.8447477221488953,0.8133168816566467,0.7964232563972473,0.0046280622482299805,0.04281896352767944,0.07424980401992798,0.09114342927932739
2dgs,TnT,Courthouse,2dgs_Courthouse_000513.png,SSIM,0.9200499057769775,0.9014325737953186,0.8720979690551758,0.8588906526565552,0.8358281850814819,0.018617331981658936,0.04795193672180176,0.06115925312042236,0.0842217206954956
2dgs,TnT,Courthouse,2dgs_Courthouse_000521.png,SSIM,0.8573839068412781,0.8626245856285095,0.8315726518630981,0.7921846508979797,0.7578028440475464,-0.005240678787231445,0.02581125497817993,0.06519925594329834,0.09958106279373169
2dgs,TnT,Courthouse,2dgs_Courthouse_000529.png,SSIM,0.8617915511131287,0.8516576886177063,0.7994541525840759,0.7543192505836487,0.7059459090232849,0.010133862495422363,0.062337398529052734,0.10747230052947998,0.15584564208984375
2dgs,TnT,Courthouse,2dgs_Courthouse_000537.png,SSIM,0.7890368700027466,0.7275962233543396,0.6894018054008484,0.6515598893165588,0.6498423218727112,0.06144064664840698,0.0996350646018982,0.13747698068618774,0.1391945481300354
2dgs,TnT,Courthouse,2dgs_Courthouse_000545.png,SSIM,0.8161380887031555,0.8182913064956665,0.7170795202255249,0.7017178535461426,0.6077207326889038,-0.0021532177925109863,0.09905856847763062,0.11442023515701294,0.2084173560142517
2dgs,TnT,Courthouse,2dgs_Courthouse_000553.png,SSIM,0.849980354309082,0.876308023929596,0.8162952661514282,0.7497913837432861,0.6874374747276306,-0.026327669620513916,0.03368508815765381,0.1001889705657959,0.16254287958145142
2dgs,TnT,Courthouse,2dgs_Courthouse_000561.png,SSIM,0.7719717621803284,0.6720756888389587,0.5999963283538818,0.5531765818595886,0.5191495418548584,0.09989607334136963,0.17197543382644653,0.21879518032073975,0.25282222032546997
2dgs,TnT,Courthouse,2dgs_Courthouse_000569.png,SSIM,0.8384668231010437,0.837485134601593,0.7889685034751892,0.6962586045265198,0.6608622074127197,0.0009816884994506836,0.04949831962585449,0.14220821857452393,0.17760461568832397
2dgs,TnT,Courthouse,2dgs_Courthouse_000577.png,SSIM,0.930027186870575,0.9106310606002808,0.8847986459732056,0.8240486979484558,0.8385717868804932,0.01939612627029419,0.045228540897369385,0.10597848892211914,0.09145539999008179
2dgs,TnT,Courthouse,2dgs_Courthouse_000585.png,SSIM,0.8201627731323242,0.837395429611206,0.7563467621803284,0.6302494406700134,0.5374194383621216,-0.017232656478881836,0.06381601095199585,0.1899133324623108,0.28274333477020264
2dgs,TnT,Courthouse,2dgs_Courthouse_000593.png,SSIM,0.7226476669311523,0.7939824461936951,0.6836984753608704,0.5305991172790527,0.5033478140830994,-0.07133477926254272,0.03894919157028198,0.1920485496520996,0.21929985284805298
2dgs,TnT,Courthouse,2dgs_Courthouse_000601.png,SSIM,0.6080950498580933,0.552375853061676,0.47765591740608215,0.3113011121749878,0.23408867418766022,0.055719196796417236,0.1304391324520111,0.29679393768310547,0.37400637567043304
2dgs,TnT,Courthouse,2dgs_Courthouse_000609.png,SSIM,0.7206506729125977,0.7426041960716248,0.6271851658821106,0.4789854884147644,0.417675256729126,-0.0219535231590271,0.09346550703048706,0.24166518449783325,0.3029754161834717
2dgs,TnT,Courthouse,2dgs_Courthouse_000617.png,SSIM,0.6420139670372009,0.6910325884819031,0.5805957913398743,0.4158965051174164,0.3610057532787323,-0.04901862144470215,0.06141817569732666,0.22611746191978455,0.28100821375846863
2dgs,TnT,Courthouse,2dgs_Courthouse_000625.png,SSIM,0.7987968325614929,0.8206077814102173,0.7240580320358276,0.5820745229721069,0.5416102409362793,-0.021810948848724365,0.07473880052566528,0.216722309589386,0.2571865916252136
2dgs,TnT,Courthouse,2dgs_Courthouse_000633.png,SSIM,0.63167405128479,0.6388759613037109,0.5344924926757812,0.37401461601257324,0.32595551013946533,-0.0072019100189208984,0.09718155860900879,0.2576594352722168,0.3057185411453247
2dgs,TnT,Courthouse,2dgs_Courthouse_000641.png,SSIM,0.6894531846046448,0.7452017068862915,0.6358370780944824,0.4533522427082062,0.4152640700340271,-0.05574852228164673,0.053616106510162354,0.2361009418964386,0.2741891145706177
2dgs,TnT,Courthouse,2dgs_Courthouse_000649.png,SSIM,0.8251838088035583,0.8254823088645935,0.7455800175666809,0.6136182546615601,0.5793519020080566,-0.00029850006103515625,0.07960379123687744,0.2115655541419983,0.2458319067955017
2dgs,TnT,Courthouse,2dgs_Courthouse_000657.png,SSIM,0.705843985080719,0.7264326214790344,0.6115705370903015,0.46805599331855774,0.40362000465393066,-0.02058863639831543,0.09427344799041748,0.23778799176216125,0.30222398042678833
2dgs,TnT,Courthouse,2dgs_Courthouse_000665.png,SSIM,0.5704925656318665,0.6259024143218994,0.5292930006980896,0.33793145418167114,0.25310927629470825,-0.05540984869003296,0.041199564933776855,0.2325611114501953,0.3173832893371582
2dgs,TnT,Courthouse,2dgs_Courthouse_000673.png,SSIM,0.708344042301178,0.7361093759536743,0.6345396637916565,0.47395581007003784,0.41136133670806885,-0.027765333652496338,0.07380437850952148,0.23438823223114014,0.29698270559310913
2dgs,TnT,Courthouse,2dgs_Courthouse_000681.png,SSIM,0.814199686050415,0.8373954892158508,0.7499288320541382,0.617364227771759,0.538662314414978,-0.02319580316543579,0.06427085399627686,0.196835458278656,0.275537371635437
2dgs,TnT,Courthouse,2dgs_Courthouse_000689.png,SSIM,0.6840636134147644,0.7276886701583862,0.6304128766059875,0.4583081901073456,0.40330544114112854,-0.043625056743621826,0.053650736808776855,0.22575542330741882,0.28075817227363586
2dgs,TnT,Courthouse,2dgs_Courthouse_000697.png,SSIM,0.7002766728401184,0.7829157114028931,0.674060583114624,0.4999965727329254,0.43173202872276306,-0.08263903856277466,0.026216089725494385,0.200280100107193,0.26854464411735535
2dgs,TnT,Courthouse,2dgs_Courthouse_000705.png,SSIM,0.8230310678482056,0.8152400851249695,0.7545190453529358,0.5734341740608215,0.5388808250427246,0.007790982723236084,0.06851202249526978,0.24959689378738403,0.28415024280548096
2dgs,TnT,Courthouse,2dgs_Courthouse_000713.png,SSIM,0.8507784008979797,0.8173375129699707,0.7277145385742188,0.5445784330368042,0.4676509499549866,0.03344088792800903,0.12306386232376099,0.30619996786117554,0.38312745094299316
2dgs,TnT,Courthouse,2dgs_Courthouse_000721.png,SSIM,0.8496840596199036,0.8118717074394226,0.70923912525177,0.5215346813201904,0.4758835434913635,0.03781235218048096,0.14044493436813354,0.32814937829971313,0.37380051612854004
2dgs,TnT,Courthouse,2dgs_Courthouse_000729.png,SSIM,0.8445603847503662,0.8100239038467407,0.7021652460098267,0.5226584076881409,0.4981730878353119,0.03453648090362549,0.14239513874053955,0.32190197706222534,0.3463872969150543
2dgs,TnT,Courthouse,2dgs_Courthouse_000737.png,SSIM,0.9311798214912415,0.8957775831222534,0.8529070615768433,0.7418409585952759,0.7446542978286743,0.03540223836898804,0.0782727599143982,0.18933886289596558,0.18652552366256714
2dgs,TnT,Courthouse,2dgs_Courthouse_000745.png,SSIM,0.924116849899292,0.8782463669776917,0.831902265548706,0.7732300162315369,0.7499547600746155,0.04587048292160034,0.09221458435058594,0.15088683366775513,0.1741620898246765
2dgs,TnT,Courthouse,2dgs_Courthouse_000753.png,SSIM,0.8297585248947144,0.7967932224273682,0.6965632438659668,0.5522241592407227,0.5027549862861633,0.03296530246734619,0.13319528102874756,0.2775343656539917,0.327003538608551
2dgs,TnT,Courthouse,2dgs_Courthouse_000761.png,SSIM,0.8792592287063599,0.8642186522483826,0.8128705620765686,0.7107641696929932,0.6548629999160767,0.015040576457977295,0.06638866662979126,0.1684950590133667,0.2243962287902832
2dgs,TnT,Courthouse,2dgs_Courthouse_000769.png,SSIM,0.8852389454841614,0.8784981369972229,0.8186249136924744,0.7252838015556335,0.668968141078949,0.0067408084869384766,0.06661403179168701,0.15995514392852783,0.2162708044052124
2dgs,TnT,Courthouse,2dgs_Courthouse_000777.png,SSIM,0.8884039521217346,0.8518779277801514,0.7698016166687012,0.6719920635223389,0.604208767414093,0.03652602434158325,0.11860233545303345,0.21641188859939575,0.2841951847076416
2dgs,TnT,Courthouse,2dgs_Courthouse_000785.png,SSIM,0.913177490234375,0.8562124967575073,0.7847924828529358,0.6820793747901917,0.6331833600997925,0.056964993476867676,0.1283850073814392,0.23109811544418335,0.2799941301345825
2dgs,TnT,Courthouse,2dgs_Courthouse_000793.png,SSIM,0.9042451977729797,0.8426857590675354,0.7289369106292725,0.6283351182937622,0.550089418888092,0.061559438705444336,0.17530828714370728,0.27591007947921753,0.3541557788848877
2dgs,TnT,Courthouse,2dgs_Courthouse_000801.png,SSIM,0.6815512180328369,0.6664818525314331,0.49217119812965393,0.282368004322052,0.1862298846244812,0.015069365501403809,0.18938001990318298,0.3991832137107849,0.4953213334083557
2dgs,TnT,Courthouse,2dgs_Courthouse_000809.png,SSIM,0.48048168420791626,0.49139028787612915,0.38498857617378235,0.19314217567443848,0.12222607433795929,-0.01090860366821289,0.09549310803413391,0.2873395085334778,0.35825560986995697
2dgs,TnT,Courthouse,2dgs_Courthouse_000817.png,SSIM,0.6647088527679443,0.6699051260948181,0.5522577166557312,0.3888815641403198,0.3160003125667572,-0.005196273326873779,0.11245113611221313,0.2758272886276245,0.34870854020118713
2dgs,TnT,Courthouse,2dgs_Courthouse_000825.png,SSIM,0.5929722189903259,0.6619591116905212,0.5207624435424805,0.3662527799606323,0.2882598340511322,-0.06898689270019531,0.07220977544784546,0.2267194390296936,0.3047123849391937
2dgs,TnT,Courthouse,2dgs_Courthouse_000833.png,SSIM,0.7209786772727966,0.7163361310958862,0.5941300988197327,0.4249304533004761,0.39047351479530334,0.0046425461769104,0.12684857845306396,0.29604822397232056,0.3305051624774933
2dgs,TnT,Courthouse,2dgs_Courthouse_000841.png,SSIM,0.7291191816329956,0.6587662100791931,0.5431884527206421,0.3720628321170807,0.34853747487068176,0.07035297155380249,0.18593072891235352,0.3570563495159149,0.38058170676231384
2dgs,TnT,Courthouse,2dgs_Courthouse_000849.png,SSIM,0.6470600962638855,0.6421900987625122,0.5113236904144287,0.421986848115921,0.2959575951099396,0.004869997501373291,0.1357364058494568,0.22507324814796448,0.3511025011539459
2dgs,TnT,Courthouse,2dgs_Courthouse_000857.png,SSIM,0.6736754179000854,0.7027742862701416,0.5748888254165649,0.4287452697753906,0.36072656512260437,-0.029098868370056152,0.09878659248352051,0.24493014812469482,0.3129488527774811
2dgs,TnT,Courthouse,2dgs_Courthouse_000865.png,SSIM,0.5115898251533508,0.5574201941490173,0.4458847641944885,0.296095609664917,0.2361845225095749,-0.045830368995666504,0.0657050609588623,0.21549421548843384,0.27540530264377594
2dgs,TnT,Courthouse,2dgs_Courthouse_000873.png,SSIM,0.47351816296577454,0.5484290719032288,0.426977276802063,0.26190900802612305,0.18769486248493195,-0.07491090893745422,0.04654088616371155,0.2116091549396515,0.2858233004808426
2dgs,TnT,Courthouse,2dgs_Courthouse_000881.png,SSIM,0.6468167901039124,0.6852566003799438,0.5569850206375122,0.3766178786754608,0.3385546803474426,-0.038439810276031494,0.08983176946640015,0.27019891142845154,0.3082621097564697
2dgs,TnT,Courthouse,2dgs_Courthouse_000889.png,SSIM,0.7861683964729309,0.792646586894989,0.7048651576042175,0.5716983675956726,0.5315144658088684,-0.0064781904220581055,0.08130323886871338,0.2144700288772583,0.2546539306640625
2dgs,TnT,Courthouse,2dgs_Courthouse_000897.png,SSIM,0.7385003566741943,0.793463408946991,0.6981710195541382,0.5417546033859253,0.5380609035491943,-0.05496305227279663,0.04032933712005615,0.19674575328826904,0.200439453125
2dgs,TnT,Courthouse,2dgs_Courthouse_000905.png,SSIM,0.8126416206359863,0.860970139503479,0.7985950708389282,0.6657545566558838,0.6218892931938171,-0.048328518867492676,0.014046549797058105,0.14688706398010254,0.1907523274421692
2dgs,TnT,Courthouse,2dgs_Courthouse_000913.png,SSIM,0.8089375495910645,0.8196732401847839,0.7406908869743347,0.6042919158935547,0.6255146861076355,-0.010735690593719482,0.06824666261672974,0.20464563369750977,0.18342286348342896
2dgs,TnT,Courthouse,2dgs_Courthouse_000921.png,SSIM,0.8391836285591125,0.8406614661216736,0.7499810457229614,0.6462618112564087,0.6158615946769714,-0.0014778375625610352,0.08920258283615112,0.19292181730270386,0.2233220338821411
2dgs,TnT,Courthouse,2dgs_Courthouse_000929.png,SSIM,0.8271062970161438,0.8534981608390808,0.7874221801757812,0.6066756844520569,0.5452625155448914,-0.02639186382293701,0.03968411684036255,0.22043061256408691,0.28184378147125244
2dgs,TnT,Courthouse,2dgs_Courthouse_000937.png,SSIM,0.9279476404190063,0.9104509353637695,0.8838770985603333,0.881251871585846,0.869502604007721,0.017496705055236816,0.044070541858673096,0.0466957688331604,0.0584450364112854
2dgs,TnT,Courthouse,2dgs_Courthouse_000945.png,SSIM,0.8657354712486267,0.8546779751777649,0.7964283227920532,0.7462511658668518,0.6986873745918274,0.011057496070861816,0.06930714845657349,0.1194843053817749,0.16704809665679932
2dgs,TnT,Courthouse,2dgs_Courthouse_000953.png,SSIM,0.8649836778640747,0.8614917397499084,0.7963166236877441,0.7104290127754211,0.6579408645629883,0.0034919381141662598,0.06866705417633057,0.15455466508865356,0.20704281330108643
2dgs,TnT,Courthouse,2dgs_Courthouse_000961.png,SSIM,0.860322892665863,0.8197847604751587,0.7302402853965759,0.5281343460083008,0.47019094228744507,0.040538132190704346,0.1300826072692871,0.33218854665756226,0.39013195037841797
2dgs,TnT,Courthouse,2dgs_Courthouse_000969.png,SSIM,0.8925154209136963,0.8364127278327942,0.7577107548713684,0.6833710670471191,0.6613191366195679,0.0561026930809021,0.13480466604232788,0.20914435386657715,0.23119628429412842
2dgs,TnT,Courthouse,2dgs_Courthouse_000977.png,SSIM,0.9294548630714417,0.9024298787117004,0.8464147448539734,0.8563527464866638,0.8238385319709778,0.02702498435974121,0.08304011821746826,0.07310211658477783,0.10561633110046387
2dgs,TnT,Courthouse,2dgs_Courthouse_000985.png,SSIM,0.8870675563812256,0.8783659338951111,0.8183164596557617,0.7649200558662415,0.7321787476539612,0.008701622486114502,0.06875109672546387,0.12214750051498413,0.1548888087272644
2dgs,TnT,Courthouse,2dgs_Courthouse_000993.png,SSIM,0.8681728839874268,0.8820812106132507,0.8450340628623962,0.7939198613166809,0.7564204335212708,-0.013908326625823975,0.023138821125030518,0.07425302267074585,0.111752450466156
2dgs,TnT,Courthouse,2dgs_Courthouse_001001.png,SSIM,0.8775419592857361,0.8834663033485413,0.8691842555999756,0.829810380935669,0.768333911895752,-0.005924344062805176,0.008357703685760498,0.04773157835006714,0.10920804738998413
2dgs,TnT,Courthouse,2dgs_Courthouse_001009.png,SSIM,0.8253604173660278,0.8431605100631714,0.7917794585227966,0.6959248185157776,0.6345764994621277,-0.017800092697143555,0.0335809588432312,0.12943559885025024,0.19078391790390015
2dgs,TnT,Courthouse,2dgs_Courthouse_001017.png,SSIM,0.9198789000511169,0.9248310327529907,0.9082491397857666,0.8857718110084534,0.8565679788589478,-0.004952132701873779,0.011629760265350342,0.034107089042663574,0.06331092119216919
2dgs,TnT,Courthouse,2dgs_Courthouse_001025.png,SSIM,0.9170405268669128,0.9145806431770325,0.8882730007171631,0.854256808757782,0.8198460936546326,0.002459883689880371,0.028767526149749756,0.06278371810913086,0.09719443321228027
2dgs,TnT,Courthouse,2dgs_Courthouse_001033.png,SSIM,0.9023520946502686,0.8989364504814148,0.8609004020690918,0.8070095777511597,0.7556614279747009,0.0034156441688537598,0.04145169258117676,0.09534251689910889,0.14669066667556763
2dgs,TnT,Courthouse,2dgs_Courthouse_001041.png,SSIM,0.8968173265457153,0.8898093700408936,0.8429940938949585,0.7733041048049927,0.7291033267974854,0.007007956504821777,0.053823232650756836,0.12351322174072266,0.16771399974822998
2dgs,TnT,Courthouse,2dgs_Courthouse_001049.png,SSIM,0.8754838109016418,0.867840051651001,0.8225810527801514,0.725360095500946,0.6556066870689392,0.007643759250640869,0.05290275812149048,0.1501237154006958,0.21987712383270264
2dgs,TnT,Courthouse,2dgs_Courthouse_001057.png,SSIM,0.8818085789680481,0.8377343416213989,0.7979480028152466,0.7078737020492554,0.6860135197639465,0.04407423734664917,0.08386057615280151,0.17393487691879272,0.19579505920410156
2dgs,TnT,Courthouse,2dgs_Courthouse_001065.png,SSIM,0.876222550868988,0.8019807934761047,0.747826099395752,0.6426786184310913,0.5831490755081177,0.0742417573928833,0.12839645147323608,0.23354393243789673,0.29307347536087036
2dgs,TnT,Courthouse,2dgs_Courthouse_001073.png,SSIM,0.8398117423057556,0.8241194486618042,0.7656641006469727,0.6499477028846741,0.5766072869300842,0.015692293643951416,0.07414764165878296,0.18986403942108154,0.2632044553756714
2dgs,TnT,Courthouse,2dgs_Courthouse_001081.png,SSIM,0.886282742023468,0.8850798606872559,0.8494668006896973,0.7834571599960327,0.7502608895301819,0.0012028813362121582,0.03681594133377075,0.1028255820274353,0.13602185249328613
2dgs,TnT,Courthouse,2dgs_Courthouse_001089.png,SSIM,0.9097291827201843,0.8955824971199036,0.8796921372413635,0.8285191655158997,0.8033145070075989,0.014146685600280762,0.0300370454788208,0.08121001720428467,0.10641467571258545
2dgs,TnT,Courthouse,2dgs_Courthouse_001097.png,SSIM,0.8884509205818176,0.8885586857795715,0.866093099117279,0.8016354441642761,0.79478520154953,-0.00010776519775390625,0.022357821464538574,0.0868154764175415,0.0936657190322876
2dgs,TnT,Courthouse,2dgs_Courthouse_001105.png,SSIM,0.924270749092102,0.9046302437782288,0.8864455819129944,0.8500718474388123,0.8427927494049072,0.01964050531387329,0.037825167179107666,0.0741989016532898,0.08147799968719482
2dgs,TnT,Courthouse,2dgs_Courthouse_000001.png,PSNR,26.031034469604492,27.40990447998047,26.88641357421875,24.991987228393555,21.139484405517578,-1.3788700103759766,-0.8553791046142578,1.0390472412109375,4.891550064086914
2dgs,TnT,Courthouse,2dgs_Courthouse_000009.png,PSNR,26.732032775878906,29.199811935424805,28.614727020263672,25.533248901367188,20.875722885131836,-2.4677791595458984,-1.8826942443847656,1.1987838745117188,5.85630989074707
2dgs,TnT,Courthouse,2dgs_Courthouse_000017.png,PSNR,25.479393005371094,28.830364227294922,27.68792724609375,22.975852966308594,19.852136611938477,-3.350971221923828,-2.2085342407226562,2.5035400390625,5.627256393432617
2dgs,TnT,Courthouse,2dgs_Courthouse_000025.png,PSNR,25.415390014648438,28.86543083190918,25.952547073364258,22.769775390625,19.564002990722656,-3.450040817260742,-0.5371570587158203,2.6456146240234375,5.851387023925781
2dgs,TnT,Courthouse,2dgs_Courthouse_000033.png,PSNR,25.698165893554688,27.44175148010254,25.017263412475586,22.903568267822266,19.661556243896484,-1.7435855865478516,0.6809024810791016,2.794597625732422,6.036609649658203
2dgs,TnT,Courthouse,2dgs_Courthouse_000041.png,PSNR,24.845062255859375,27.75237274169922,25.49321746826172,22.398574829101562,18.836130142211914,-2.9073104858398438,-0.6481552124023438,2.4464874267578125,6.008932113647461
2dgs,TnT,Courthouse,2dgs_Courthouse_000049.png,PSNR,23.629207611083984,25.201995849609375,24.510692596435547,21.245357513427734,18.212989807128906,-1.5727882385253906,-0.8814849853515625,2.38385009765625,5.416217803955078
2dgs,TnT,Courthouse,2dgs_Courthouse_000057.png,PSNR,22.39736557006836,22.343975067138672,22.57356834411621,20.28693199157715,17.97735023498535,0.0533905029296875,-0.17620277404785156,2.110433578491211,4.420015335083008
2dgs,TnT,Courthouse,2dgs_Courthouse_000065.png,PSNR,21.851118087768555,22.934694290161133,22.042762756347656,19.571279525756836,17.843475341796875,-1.0835762023925781,-0.19164466857910156,2.2798385620117188,4.00764274597168
2dgs,TnT,Courthouse,2dgs_Courthouse_000073.png,PSNR,24.04698944091797,25.430288314819336,23.721797943115234,20.474102020263672,18.663846969604492,-1.3832988739013672,0.3251914978027344,3.572887420654297,5.383142471313477
2dgs,TnT,Courthouse,2dgs_Courthouse_000081.png,PSNR,26.11525535583496,29.408533096313477,26.64908218383789,23.345001220703125,19.915145874023438,-3.2932777404785156,-0.5338268280029297,2.770254135131836,6.200109481811523
2dgs,TnT,Courthouse,2dgs_Courthouse_000089.png,PSNR,23.474863052368164,25.780160903930664,23.90143394470215,21.53598976135254,19.192955017089844,-2.3052978515625,-0.4265708923339844,1.938873291015625,4.28190803527832
2dgs,TnT,Courthouse,2dgs_Courthouse_000097.png,PSNR,21.701156616210938,25.8360595703125,22.70433807373047,19.555723190307617,17.121347427368164,-4.1349029541015625,-1.0031814575195312,2.1454334259033203,4.579809188842773
2dgs,TnT,Courthouse,2dgs_Courthouse_000105.png,PSNR,20.11226463317871,22.245962142944336,18.835460662841797,18.124713897705078,16.388242721557617,-2.133697509765625,1.276803970336914,1.9875507354736328,3.7240219116210938
2dgs,TnT,Courthouse,2dgs_Courthouse_000113.png,PSNR,13.762016296386719,11.64148235321045,12.54012680053711,13.471217155456543,12.892199516296387,2.1205339431762695,1.2218894958496094,0.2907991409301758,0.869816780090332
2dgs,TnT,Courthouse,2dgs_Courthouse_000121.png,PSNR,21.34404754638672,22.978391647338867,22.067033767700195,20.32480239868164,18.079376220703125,-1.6343441009521484,-0.7229862213134766,1.0192451477050781,3.2646713256835938
2dgs,TnT,Courthouse,2dgs_Courthouse_000129.png,PSNR,22.297054290771484,23.973102569580078,21.85175132751465,19.333717346191406,18.152000427246094,-1.6760482788085938,0.44530296325683594,2.963336944580078,4.145053863525391
2dgs,TnT,Courthouse,2dgs_Courthouse_000137.png,PSNR,17.129560470581055,16.38563346862793,16.59630584716797,16.69520378112793,15.996870040893555,0.743927001953125,0.5332546234130859,0.434356689453125,1.1326904296875
2dgs,TnT,Courthouse,2dgs_Courthouse_000145.png,PSNR,21.23776626586914,21.233592987060547,20.62497329711914,18.795835494995117,17.065704345703125,0.00417327880859375,0.61279296875,2.4419307708740234,4.172061920166016
2dgs,TnT,Courthouse,2dgs_Courthouse_000153.png,PSNR,19.09908103942871,17.95714569091797,17.731054306030273,17.915912628173828,16.725555419921875,1.1419353485107422,1.3680267333984375,1.1831684112548828,2.373525619506836
