Model,Dataset,Scene,filename,Metric,standard_value,Masked_Value,Difference
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8856.png,PSNR,30.733383178710938,27.32050323486328,3.4128799438476562
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8848.png,PSNR,29.437877655029297,26.21206283569336,3.2258148193359375
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8816.png,PSNR,27.88663101196289,25.032873153686523,2.853757858276367
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8824.png,PSNR,30.75788688659668,27.350187301635742,3.4076995849609375
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8752.png,PSNR,27.59601402282715,24.518798828125,3.0772151947021484
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8792.png,PSNR,28.489871978759766,25.259695053100586,3.2301769256591797
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8679.png,PSNR,23.987695693969727,21.36841583251953,2.6192798614501953
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8744.png,PSNR,26.781394958496094,23.179330825805664,3.6020641326904297
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8784.png,PSNR,28.659072875976562,25.42082977294922,3.2382431030273438
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8760.png,PSNR,28.06778907775879,24.98395538330078,3.083833694458008
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8776.png,PSNR,27.52071189880371,24.34145736694336,3.1792545318603516
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8711.png,PSNR,23.952831268310547,21.400087356567383,2.552743911743164
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8703.png,PSNR,23.87881851196289,21.22856903076172,2.650249481201172
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8719.png,PSNR,24.569351196289062,21.00234031677246,3.5670108795166016
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8695.png,PSNR,21.9611759185791,18.726581573486328,3.2345943450927734
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8735.png,PSNR,27.327735900878906,24.37249755859375,2.9552383422851562
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8687.png,PSNR,20.57276725769043,17.276281356811523,3.2964859008789062
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8727.png,PSNR,27.02001190185547,24.13318634033203,2.8868255615234375
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8840.png,PSNR,29.118907928466797,26.121747970581055,2.997159957885742
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8768.png,PSNR,25.509584426879883,22.737838745117188,2.7717456817626953
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8800.png,PSNR,29.346759796142578,26.267318725585938,3.0794410705566406
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8872.png,PSNR,30.500993728637695,26.38254165649414,4.118452072143555
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8864.png,PSNR,28.411815643310547,25.299074172973633,3.112741470336914
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8832.png,SSIM,0.8816252946853638,0.8749735951423645,0.006651699542999268
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8808.png,SSIM,0.8323532938957214,0.7851800322532654,0.047173261642456055
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8856.png,SSIM,0.8960961699485779,0.891963541507721,0.004132628440856934
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8848.png,SSIM,0.8484913110733032,0.8428890705108643,0.005602240562438965
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8816.png,SSIM,0.8501192331314087,0.8286328315734863,0.021486401557922363
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8824.png,SSIM,0.8944612145423889,0.8890067338943481,0.0054544806480407715
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8752.png,SSIM,0.8383541107177734,0.8113874197006226,0.02696669101715088
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8792.png,SSIM,0.8439147472381592,0.8236075043678284,0.02030724287033081
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8679.png,SSIM,0.7235562801361084,0.6821010708808899,0.041455209255218506
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8744.png,SSIM,0.7893930077552795,0.7429415583610535,0.046451449394226074
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8784.png,SSIM,0.8643022775650024,0.8430108428001404,0.02129143476486206
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8760.png,SSIM,0.8395534753799438,0.832704484462738,0.0068489909172058105
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8776.png,SSIM,0.8370760679244995,0.8101575970649719,0.026918470859527588
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8711.png,SSIM,0.7695228457450867,0.7301576733589172,0.039365172386169434
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8703.png,SSIM,0.7751823663711548,0.7575073838233948,0.01767498254776001
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8719.png,SSIM,0.776049017906189,0.7350075244903564,0.04104149341583252
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8695.png,SSIM,0.6720266342163086,0.6146403551101685,0.05738627910614014
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8735.png,SSIM,0.8269509673118591,0.7979706525802612,0.0289803147315979
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8687.png,SSIM,0.628877580165863,0.5653289556503296,0.06354862451553345
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8727.png,SSIM,0.8166052103042603,0.7962963581085205,0.020308852195739746
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8840.png,SSIM,0.8600121736526489,0.8641389608383179,-0.004126787185668945
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8768.png,SSIM,0.7945402264595032,0.7458735704421997,0.04866665601730347
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8800.png,SSIM,0.855241060256958,0.8649304509162903,-0.009689390659332275
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8872.png,SSIM,0.8874149322509766,0.875137448310852,0.012277483940124512
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8864.png,SSIM,0.8220638632774353,0.8213867545127869,0.0006771087646484375
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8832.png,LPIPS,0.22726815938949585,0.14429858326911926,-0.08296957612037659
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8808.png,LPIPS,0.2238166630268097,0.20164892077445984,-0.022167742252349854
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8856.png,LPIPS,0.18888741731643677,0.12938392162322998,-0.05950349569320679
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8848.png,LPIPS,0.2339622974395752,0.15596966445446014,-0.07799263298511505
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8816.png,LPIPS,0.17440304160118103,0.17682911455631256,0.0024260729551315308
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8824.png,LPIPS,0.1863269805908203,0.13856498897075653,-0.04776199162006378
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8752.png,LPIPS,0.20443883538246155,0.22555384039878845,0.021115005016326904
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8792.png,LPIPS,0.2238606959581375,0.17812490463256836,-0.04573579132556915
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8679.png,LPIPS,0.2693856656551361,0.2919200360774994,0.02253437042236328
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8744.png,LPIPS,0.25165504217147827,0.22798007726669312,-0.023674964904785156
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8784.png,LPIPS,0.17133845388889313,0.15544144809246063,-0.015897005796432495
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8760.png,LPIPS,0.2102636992931366,0.1786263883113861,-0.03163731098175049
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8776.png,LPIPS,0.19479596614837646,0.17159157991409302,-0.023204386234283447
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8711.png,LPIPS,0.25794118642807007,0.27444320917129517,0.016502022743225098
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8703.png,LPIPS,0.24951234459877014,0.2525970935821533,0.0030847489833831787
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8719.png,LPIPS,0.25198060274124146,0.23617306351661682,-0.015807539224624634
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8695.png,LPIPS,0.3316150903701782,0.3295755386352539,-0.0020395517349243164
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8735.png,LPIPS,0.19574680924415588,0.19678473472595215,0.0010379254817962646
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8687.png,LPIPS,0.32727301120758057,0.31761103868484497,-0.009661972522735596
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8727.png,LPIPS,0.20702899992465973,0.20131412148475647,-0.005714878439903259
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8840.png,LPIPS,0.20837685465812683,0.15492135286331177,-0.053455501794815063
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8768.png,LPIPS,0.23971934616565704,0.2757958769798279,0.03607653081417084
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8800.png,LPIPS,0.19817125797271729,0.14629627764225006,-0.051874980330467224
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8872.png,LPIPS,0.17416633665561676,0.12321815639734268,-0.05094818025827408
beta_splatting,mp360,bicycle,beta_splatting_bicycle__DSC8864.png,LPIPS,0.22872567176818848,0.1769784539937973,-0.051747217774391174
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5613.png,PSNR,34.83265686035156,27.98130226135254,6.851354598999023
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5789.png,PSNR,35.86083221435547,29.254528045654297,6.606304168701172
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5709.png,PSNR,34.4141960144043,27.674457550048828,6.739738464355469
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5813.png,PSNR,34.804508209228516,26.07111358642578,8.733394622802734
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5565.png,PSNR,27.014816284179688,21.19159698486328,5.823219299316406
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5637.png,PSNR,30.763093948364258,22.912487030029297,7.850606918334961
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5773.png,PSNR,35.441368103027344,29.443267822265625,5.998100280761719
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5645.png,PSNR,33.624977111816406,26.26099395751953,7.363983154296875
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5661.png,PSNR,31.743032455444336,23.281631469726562,8.461400985717773
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5821.png,PSNR,35.89863586425781,29.673084259033203,6.225551605224609
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5829.png,PSNR,37.04431915283203,29.844459533691406,7.199859619140625
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5733.png,PSNR,35.68816375732422,29.064292907714844,6.623870849609375
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5837.png,PSNR,26.01340103149414,21.676151275634766,4.337249755859375
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5693.png,PSNR,33.05336380004883,24.830177307128906,8.223186492919922
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5621.png,PSNR,35.7191162109375,28.8949031829834,6.824213027954102
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5805.png,PSNR,36.872344970703125,30.2088623046875,6.663482666015625
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5605.png,PSNR,36.356082916259766,29.26541519165039,7.090667724609375
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5765.png,PSNR,35.268157958984375,27.52426528930664,7.743892669677734
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5757.png,PSNR,36.4151496887207,29.453399658203125,6.961750030517578
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5669.png,PSNR,34.81258773803711,26.402685165405273,8.409902572631836
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5597.png,PSNR,35.07088088989258,29.533306121826172,5.537574768066406
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5685.png,PSNR,31.615577697753906,21.52592658996582,10.089651107788086
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5797.png,PSNR,35.76109313964844,29.78614616394043,5.974946975708008
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5653.png,PSNR,33.59795379638672,25.048398971557617,8.549554824829102
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5629.png,PSNR,35.23401641845703,27.89475440979004,7.339262008666992
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5781.png,PSNR,35.383140563964844,28.86000633239746,6.523134231567383
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5581.png,PSNR,33.74610137939453,26.700031280517578,7.046070098876953
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5853.png,PSNR,33.912715911865234,28.12676239013672,5.785953521728516
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5717.png,PSNR,35.82685089111328,28.013771057128906,7.813079833984375
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5749.png,PSNR,35.126224517822266,28.82720184326172,6.299022674560547
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5741.png,PSNR,34.83293533325195,28.39480972290039,6.4381256103515625
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5725.png,PSNR,36.903228759765625,29.516742706298828,7.386486053466797
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5677.png,PSNR,35.73801040649414,27.919147491455078,7.8188629150390625
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5701.png,PSNR,35.182647705078125,28.08220672607422,7.100440979003906
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5589.png,PSNR,34.049293518066406,25.898874282836914,8.150419235229492
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5845.png,PSNR,32.70004653930664,26.638813018798828,6.0612335205078125
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5573.png,PSNR,31.404441833496094,25.719919204711914,5.68452262878418
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5613.png,SSIM,0.9637496471405029,0.9583956003189087,0.005354046821594238
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5789.png,SSIM,0.9682611227035522,0.9606496691703796,0.007611453533172607
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5709.png,SSIM,0.9593468904495239,0.9503069519996643,0.00903993844985962
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5813.png,SSIM,0.9574607610702515,0.9383928775787354,0.019067883491516113
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5565.png,SSIM,0.9370659589767456,0.8743047118186951,0.06276124715805054
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5637.png,SSIM,0.9529232382774353,0.9175824522972107,0.03534078598022461
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5773.png,SSIM,0.9643222689628601,0.9538860321044922,0.01043623685836792
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5645.png,SSIM,0.9552372694015503,0.9271578192710876,0.028079450130462646
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5661.png,SSIM,0.9480205774307251,0.9308587312698364,0.017161846160888672
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5821.png,SSIM,0.9627234935760498,0.955747663974762,0.006975829601287842
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5829.png,SSIM,0.9709710478782654,0.9665377140045166,0.004433333873748779
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5733.png,SSIM,0.9642922282218933,0.9652813673019409,-0.0009891390800476074
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5837.png,SSIM,0.9073646068572998,0.888565182685852,0.018799424171447754
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5693.png,SSIM,0.9561235904693604,0.9325177073478699,0.02360588312149048
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5621.png,SSIM,0.962670624256134,0.9536113142967224,0.009059309959411621
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5805.png,SSIM,0.9695096611976624,0.9675475358963013,0.001962125301361084
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5605.png,SSIM,0.9664833545684814,0.9585750102996826,0.007908344268798828
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5765.png,SSIM,0.9650961756706238,0.9392597675323486,0.025836408138275146
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5757.png,SSIM,0.9613811373710632,0.951291024684906,0.010090112686157227
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5669.png,SSIM,0.9644389152526855,0.9485446214675903,0.015894293785095215
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5597.png,SSIM,0.9631006717681885,0.9648765921592712,-0.0017759203910827637
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5685.png,SSIM,0.953005313873291,0.9117622971534729,0.041243016719818115
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5797.png,SSIM,0.9644412994384766,0.9527021050453186,0.011739194393157959
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5653.png,SSIM,0.9574317336082458,0.9213628768920898,0.036068856716156006
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5629.png,SSIM,0.9649366140365601,0.9573396444320679,0.0075969696044921875
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5781.png,SSIM,0.9627335667610168,0.9439111351966858,0.018822431564331055
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5581.png,SSIM,0.961930513381958,0.9520688652992249,0.009861648082733154
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5853.png,SSIM,0.9570521116256714,0.9482051730155945,0.008846938610076904
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5717.png,SSIM,0.9634621739387512,0.9591326117515564,0.004329562187194824
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5749.png,SSIM,0.9604597091674805,0.9581729769706726,0.0022867321968078613
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5741.png,SSIM,0.9595214128494263,0.9483670592308044,0.011154353618621826
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5725.png,SSIM,0.9640242457389832,0.9544274806976318,0.009596765041351318
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5677.png,SSIM,0.9655115008354187,0.9574050307273865,0.008106470108032227
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5701.png,SSIM,0.9595399498939514,0.9570777416229248,0.0024622082710266113
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5589.png,SSIM,0.9601301550865173,0.9339156150817871,0.026214540004730225
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5845.png,SSIM,0.9504393339157104,0.9406302571296692,0.00980907678604126
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5573.png,SSIM,0.9534879326820374,0.9369581937789917,0.016529738903045654
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5613.png,LPIPS,0.13646173477172852,0.042447902262210846,-0.09401383250951767
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5789.png,LPIPS,0.19437839090824127,0.047319963574409485,-0.1470584273338318
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5709.png,LPIPS,0.14809516072273254,0.044470615684986115,-0.10362454503774643
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5813.png,LPIPS,0.17733459174633026,0.050802286714315414,-0.12653230503201485
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5565.png,LPIPS,0.16619078814983368,0.11509481072425842,-0.051095977425575256
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5637.png,LPIPS,0.12354473769664764,0.08746875822544098,-0.036075979471206665
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5773.png,LPIPS,0.22941279411315918,0.04177522286772728,-0.1876375712454319
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5645.png,LPIPS,0.11632447689771652,0.11126399040222168,-0.0050604864954948425
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5661.png,LPIPS,0.16827566921710968,0.06317406892776489,-0.10510160028934479
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5821.png,LPIPS,0.1672082245349884,0.036433931440114975,-0.13077429309487343
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5829.png,LPIPS,0.14331507682800293,0.04172676056623459,-0.10158831626176834
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5733.png,LPIPS,0.17004020512104034,0.0380401536822319,-0.13200005143880844
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5837.png,LPIPS,0.1513761579990387,0.05046903342008591,-0.10090712457895279
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5693.png,LPIPS,0.1350405216217041,0.062155645340681076,-0.07288487628102303
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5621.png,LPIPS,0.12279900908470154,0.06058623269200325,-0.06221277639269829
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5805.png,LPIPS,0.18652772903442383,0.028380658477544785,-0.15814707055687904
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5605.png,LPIPS,0.1188194751739502,0.04006557911634445,-0.07875389605760574
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5765.png,LPIPS,0.2284432053565979,0.06610853970050812,-0.16233466565608978
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5757.png,LPIPS,0.2329278290271759,0.04918321222066879,-0.1837446168065071
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5669.png,LPIPS,0.10058880597352982,0.046450480818748474,-0.05413832515478134
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5597.png,LPIPS,0.1200869083404541,0.027837147936224937,-0.09224976040422916
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5685.png,LPIPS,0.17749926447868347,0.08694104850292206,-0.09055821597576141
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5797.png,LPIPS,0.20047327876091003,0.044904112815856934,-0.1555691659450531
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5653.png,LPIPS,0.1244802176952362,0.06700190901756287,-0.05747830867767334
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5629.png,LPIPS,0.1172151044011116,0.061200425028800964,-0.05601467937231064
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5781.png,LPIPS,0.21140745282173157,0.04433548450469971,-0.16707196831703186
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5581.png,LPIPS,0.12111325562000275,0.05063687264919281,-0.07047638297080994
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5853.png,LPIPS,0.2174997627735138,0.041394833475351334,-0.17610492929816246
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5717.png,LPIPS,0.16784751415252686,0.0575486496090889,-0.11029886454343796
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5749.png,LPIPS,0.17670854926109314,0.05251070111989975,-0.12419784814119339
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5741.png,LPIPS,0.18658769130706787,0.05703568458557129,-0.12955200672149658
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5725.png,LPIPS,0.18195930123329163,0.049940481781959534,-0.1320188194513321
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5677.png,LPIPS,0.09598717093467712,0.042408160865306854,-0.05357901006937027
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5701.png,LPIPS,0.1411697119474411,0.07079043984413147,-0.07037927210330963
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5589.png,LPIPS,0.14399459958076477,0.10690199583768845,-0.037092603743076324
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5845.png,LPIPS,0.1508609652519226,0.040013622492551804,-0.1108473427593708
beta_splatting,mp360,bonsai,beta_splatting_bonsai_DSCF5573.png,LPIPS,0.1334007978439331,0.06419335305690765,-0.06920744478702545
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000089.png,PSNR,25.273738861083984,21.703113555908203,3.5706253051757812
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000321.png,PSNR,20.341938018798828,18.48329734802246,1.8586406707763672
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000233.png,PSNR,21.842548370361328,15.96119499206543,5.881353378295898
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000329.png,PSNR,26.058130264282227,22.259035110473633,3.7990951538085938
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000097.png,PSNR,23.65729331970215,19.557222366333008,4.100070953369141
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000153.png,PSNR,29.153884887695312,25.093175888061523,4.060708999633789
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000145.png,PSNR,28.86995506286621,25.344741821289062,3.5252132415771484
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000113.png,PSNR,25.529787063598633,22.341299057006836,3.188488006591797
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000241.png,PSNR,24.13344955444336,19.093690872192383,5.039758682250977
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000313.png,PSNR,24.924118041992188,21.515609741210938,3.40850830078125
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000065.png,PSNR,25.11200714111328,21.653404235839844,3.4586029052734375
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000033.png,PSNR,29.01874542236328,24.725780487060547,4.292964935302734
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000225.png,PSNR,24.594724655151367,20.53246307373047,4.062261581420898
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000041.png,PSNR,29.314231872558594,25.2462100982666,4.068021774291992
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000337.png,PSNR,24.182350158691406,19.360395431518555,4.821954727172852
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000129.png,PSNR,24.912643432617188,22.47332763671875,2.4393157958984375
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000209.png,PSNR,20.699033737182617,17.785972595214844,2.9130611419677734
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000185.png,PSNR,27.244279861450195,22.764816284179688,4.479463577270508
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000161.png,PSNR,25.462560653686523,22.221071243286133,3.2414894104003906
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000105.png,PSNR,24.532773971557617,21.128816604614258,3.4039573669433594
